   2010.4626967830252       -1.1119358508786554     
   2010.4654346338125       -1.1122763700889720     
   2010.4681724845996       -1.1126892396857819     
   2010.4709103353866       -1.1131032534251939     
   2010.4736481861737       -1.1039299782331793     
   2010.4763860369610       -1.1043708506322245     
   2010.4791238877481       -1.1048130715671003     
   2010.4818617385351       -1.1041631750462582     
   2010.4845995893222       -1.1078457991693003     
   2010.4873374401095       -1.1076846599515064     
   2010.4900752908966       -1.1081401717805170     
   2010.4928131416837       -1.1085967211103442     
   2010.4955509924710       -1.1108339670250176     
   2010.4982888432580       -1.1112926077908591     
   2010.5010266940451       -1.1117520149301590     
   2010.5037645448322       -1.1122121339186875     
   2010.5065023956195       -1.1126729107010715     
   2010.5092402464065       -1.1131342917339924     
   2010.5119780971936       -1.1130507567955212     
   2010.5147159479807       -1.1135120198293171     
   2010.5174537987680       -1.1139737598617807     
   2010.5201916495550       -1.1133070094917583     
   2010.5229295003421       -1.1137676762608870     
   2010.5256673511292       -1.1142287332899246     
   2010.5284052019165       -1.1151946892995364     
   2010.5311430527036       -1.1156569180959117     
   2010.5338809034906       -1.0892395147293574     
   2010.5366187542779       -1.0896667260243025     
   2010.5393566050650       -1.0900955509312711     
   2010.5420944558521       -1.0905259409390204     
   2010.5448323066391       -1.0909578477592750     
   2010.5475701574264       -1.0913912233384324     
   2010.5503080082135       -1.0918260198687690     
   2010.5530458590006       -1.0922621897992102     
   2010.5557837097876       -1.0926996858456903     
   2010.5585215605749       -1.0829457495152099     
   2010.5612594113620       -1.0833893294841523     
   2010.5639972621491       -1.0838951221229336     
   2010.5667351129364       -1.0816457225877334     
   2010.5694729637235       -1.0820946428255260     
   2010.5722108145105       -1.0825453189260552     
   2010.5749486652976       -1.0829976982531606     
   2010.5776865160849       -1.0834517283959566     
   2010.5804243668720       -1.0846122040181727     
   2010.5831622176590       -1.0850721822097553     
   2010.5859000684461       -1.0412858815548720     
   2010.5886379192334       -1.0416090112323275     
   2010.5913757700205       -1.0422083519534635     
   2010.5941136208075       -1.0425374752372678     
   2010.5968514715946       -1.0378430829265888     
   2010.5995893223819       -1.0288647053272073     
   2010.6023271731690       -1.0427453972344001     
   2010.6050650239561       -1.0431187132155866     
   2010.6078028747434       -1.0393211582260178     
   2010.6105407255304       -1.0396997694983094     
   2010.6132785763175       -1.0400817026568099     
   2010.6160164271046       -1.0404669100170409     
   2010.6187542778919       -1.0408553436517431     
   2010.6214921286789       -1.0412469554101107     
   2010.6242299794660       -1.0416416969369231     
   2010.6269678302531       -1.0428388721255790     
   2010.6297056810404       -1.0432429525847200     
   2010.6324435318274       -1.0436499877165217     
   2010.6351813826145       -1.0440599280562257     
   2010.6379192334018       -1.0444727240381542     
   2010.6406570841889       -1.0448883260140227     
   2010.6433949349760       -1.0453066842709986     
   2010.6461327857630       -1.0457277490495001     
   2010.6488706365503       -1.0461514705606756     
   2010.6516084873374       -1.0465777990035390     
   2010.6543463381245       -1.0470066845817247     
   2010.6570841889115       -1.0474380775198358     
   2010.6598220396988       -1.0478719280793598     
   2010.6625598904859       -1.0483081865741486     
   2010.6652977412730       -1.0487468033854506     
   2010.6680355920601       -1.0425658792412726     
   2010.6707734428473       -1.0426061488690965     
   2010.6735112936344       -1.0430656013863886     
   2010.6762491444215       -1.0427846558243237     
   2010.6789869952088       -1.0429428166902948     
   2010.6817248459959       -1.0440469523714406     
   2010.6844626967829       -1.0445177693443548     
   2010.6872005475700       -1.0449907936710567     
   2010.6899383983573       -1.0454659838192084     
   2010.6926762491444       -1.0456228619687638     
   2010.6954140999314       -1.0463609733545660     
   2010.6981519507185       -1.0468438551937733     
   2010.7008898015058       -1.0473733264343625     
   2010.7036276522929       -1.0478602514794446     
   2010.7063655030800       -1.0483490129993815     
   2010.7091033538672       -1.0488395575519014     
   2010.7118412046543       -1.0700392594001298     
   2010.7145790554414       -1.0705541837900512     
   2010.7173169062285       -1.0710696175433876     
   2010.7200547570158       -1.0715855121146534     
   2010.7227926078028       -1.0721018196139802     
   2010.7255304585899       -1.0499083415810291     
   2010.7282683093770       -1.0505049985945012     
   2010.7310061601643       -1.0511023265784072     
   2010.7337440109513       -1.0517002631409043     
   2010.7364818617384       -1.0522987468503830     
   2010.7392197125257       -1.0528977172329759     
   2010.7419575633128       -1.0267824071199074     
   2010.7446954140999       -1.0273734018781799     
   2010.7474332648869       -1.0276185840097334     
   2010.7501711156742       -1.0282119148923963     
   2010.7529089664613       -1.0288069567698406     
   2010.7556468172484       -1.0273530360841310     
   2010.7583846680354       -1.0279528631224912     
   2010.7611225188227       -1.0282879313617319     
   2010.7638603696098       -1.0288578630410334     
   2010.7665982203969       -1.0294634544237047     
   2010.7693360711839       -1.0300704836709775     
   2010.7720739219712       -1.0306788874794310     
   2010.7748117727583       -1.0312886031714814     
   2010.7775496235454       -1.0318995687010588     
   2010.7802874743327       -1.0325117226589164     
   2010.7830253251198       -1.0331250042775635     
   2010.7857631759068       -1.0337393534358315     
   2010.7885010266939       -1.0341903400232915     
   2010.7912388774812       -1.0348065242669207     
   2010.7939767282683       -1.0354236093500615     
   2010.7967145790553       -1.0360899067797753     
   2010.7994524298424       -1.0298830760413953     
   2010.8021902806297       -1.0304856461630143     
   2010.8049281314168       -1.0310892441513488     
   2010.8076659822038       -1.0316938167983292     
   2010.8104038329911       -1.0304975402802299     
   2010.8131416837782       -1.0310975505038600     
   2010.8158795345653       -1.0316984555702424     
   2010.8186173853524       -1.0323002053629877     
   2010.8213552361397       -1.0329027502891068     
   2010.8240930869267       -1.0335060412801389     
   2010.8268309377138       -1.0422608498181751     
   2010.8295687885009       -1.0428274214684268     
   2010.8323066392882       -1.0434396667730410     
   2010.8350444900752       -1.0440519928181400     
   2010.8377823408623       -1.0446643551071089     
   2010.8405201916494       -1.0295210251413678     
   2010.8432580424367       -1.0302179149465065     
   2010.8459958932237       -1.0309142874438584     
   2010.8487337440108       -1.0316101001949860     
   2010.8514715947981       -1.0323053115067649     
   2010.8542094455852       -1.0324038334263728     
   2010.8569472963723       -1.0330951090172313     
   2010.8596851471593       -1.0337856808521142     
   2010.8624229979466       -1.0548894664838300     
   2010.8651608487337       -1.0555887263100516     
   2010.8678986995208       -1.0562860383904664     
   2010.8706365503078       -1.0569813728902364     
   2010.8733744010951       -1.0576747009161291     
