17.46399	138.49075	 4.16255	31.42930	7.72439e+21	2010.79671	00124	00218
15.37057	75.54402	 3.20874	41.50540	2.05593e+21	2010.80767	00128	00223
20.54659	60.33325	 4.95832	-6.96237	3.38360e+22	2010.82409	00134	00226
36.43092	32.22731	 1.39093	 3.43789	1.94937e+21	2010.82683	00135	00239
38.42345	281.04192	 7.30138	26.80930	1.44246e+22	2010.83778	00139	00241
13.60552	264.10361	 4.50112	 6.19017	2.97594e+21	2010.85147	00144	00248
-21.44757	203.72853	 9.56789	-170.37300	3.22219e+22	2010.85969	00147	00245
18.41156	183.46145	 1.70841	-4.75677	2.97816e+21	2010.87337	00152	00250
-10.59873	79.86499	 2.44769	-1.19533	9.86370e+20	2010.87885	00154	00260
13.61876	172.28598	 3.59024	22.53210	2.30340e+22	2010.88433	00156	00252
 7.62078	87.04781	 1.16584	 5.98396	2.40526e+21	2010.89254	00159	00268
-15.33977	-52.32963	 3.40307	174.84600	9.70658e+21	2010.89802	00161	00270
-25.48731	403.76746	 1.10646	-163.03400	6.19513e+20	2010.91170	00166	00273
13.16845	329.53125	 4.77825	-3.96755	1.70860e+22	2010.91718	00168	00274
35.71350	282.57043	 1.53314	-5.96148	1.53101e+21	2010.92266	00170	00282
31.41967	206.43057	 2.95077	21.49370	2.69871e+22	2010.93087	00173	00279
15.57834	176.17270	 6.20826	29.26130	1.07596e+22	2010.93634	00175	00284
-16.48636	180.54280	 2.27177	172.62000	1.45551e+21	2010.93908	00176	00296
20.60674	73.68211	 6.19307	14.36110	9.38029e+21	2010.95825	00183	00297
 6.74349	11.52870	 6.40776	-6.13761	2.22591e+21	2010.97194	00188	00307
-23.57372	47.61221	 2.71731	178.79100	3.26994e+21	2010.97741	00190	00314
-21.79118	390.57598	 2.33385	-172.45300	4.95038e+21	2010.98289	00192	00316
12.64467	319.61069	 3.28567	11.35510	3.97945e+21	2010.98836	00194	00318
-27.17411	233.49086	 2.50978	156.10000	3.96974e+21	2011.00000	00198	00321
33.84264	266.66740	 3.62417	10.09080	8.69138e+21	2011.00274	00199	00325
-14.23915	208.12837	 4.41739	-177.79000	1.01283e+22	2011.00821	00201	00327
-22.47336	146.06655	 3.28351	149.55200	3.60839e+21	2011.01916	00205	00335
15.66118	97.52966	 2.16972	-10.38690	4.25366e+21	2011.02190	00206	00338
22.64151	76.61035	 2.88575	-49.47780	3.62125e+21	2011.03285	00210	00342
-28.19630	63.97931	 2.69255	155.89800	5.09374e+21	2011.04654	00215	00347
23.53757	369.41986	 1.32971	 4.97423	1.17611e+21	2011.06023	00220	00351
21.69102	341.22047	 6.38973	21.95020	3.42055e+22	2011.06297	00221	00345
10.04683	303.66751	 1.66133	-9.04671	1.49131e+21	2011.07392	00225	00354
-18.68092	171.38100	 4.10259	166.91000	1.29650e+21	2011.08487	00229	00358
-20.93979	182.44140	 5.83171	157.74800	1.11806e+22	2011.08761	00230	00355
-18.89394	156.61443	 2.21911	155.52100	2.53210e+21	2011.09309	00232	00361
15.67352	75.83708	 1.45622	-16.74520	9.69268e+20	2011.10678	00237	00366
15.44254	171.32468	 2.37643	-14.43690	1.33564e+22	2011.10951	00238	00362
-20.45007	66.00184	 4.22830	178.96500	6.60237e+21	2011.11225	00239	00367
19.35036	31.77978	 3.52385	 0.41150	5.71741e+21	2011.11773	00241	00371
20.26945	64.28661	 4.66446	 5.52661	1.31090e+22	2011.12047	00242	00364
-20.21870	34.72445	 4.95990	161.86200	2.92962e+22	2011.12320	00243	00377
13.43755	332.69109	 5.91913	 6.66754	3.66934e+22	2011.13689	00248	00384
-15.11400	258.45909	 2.84946	146.89100	1.77940e+21	2011.14511	00251	00390
17.02145	176.20879	 2.69182	-58.99380	1.24897e+22	2011.15880	00256	00392
20.24248	135.62593	 2.21828	51.72400	2.58260e+21	2011.16975	00260	00399
24.79151	215.74534	 2.15293	 0.37595	5.03362e+21	2011.17248	00261	00405
25.58899	160.97875	 3.60351	-88.96480	7.16493e+22	2011.17522	00262	00393
14.02103	126.62438	 2.66927	16.98520	3.78622e+21	2011.17796	00263	00403
-18.60187	184.67964	 2.48341	-171.10800	4.66151e+22	2011.18070	00264	00394
 9.15406	90.89552	 5.92704	-3.50011	3.90509e+22	2011.18617	00266	00401
18.86450	61.91329	 6.76034	15.44810	2.96006e+22	2011.19439	00269	00407
 7.03730	31.28849	 1.92640	 5.68986	1.14747e+21	2011.19713	00270	00423
-29.68992	307.07756	 3.47794	161.51300	1.04780e+22	2011.20808	00274	00429
-22.11367	357.91291	 1.50957	154.16500	1.22894e+21	2011.21081	00275	00433
22.49549	371.24322	 1.76162	58.75440	2.74203e+21	2011.21629	00277	00431
 9.83256	274.10592	 1.59383	-0.64220	3.40244e+21	2011.22724	00281	00436
20.67997	199.91383	 5.38859	10.18820	1.04441e+22	2011.23272	00283	00438
-17.03342	190.36011	10.24170	169.29400	5.13933e+22	2011.23546	00284	00437
-13.59379	274.05230	 2.59991	170.63200	6.74949e+21	2011.23819	00285	00456
15.29417	134.68060	 7.54999	 2.55272	2.41499e+22	2011.24641	00288	00451
-25.83365	140.79222	 1.03891	-166.67700	6.37878e+20	2011.24914	00289	00474
-24.58792	146.61329	 1.05149	175.60100	2.14124e+21	2011.26010	00293	00483
-19.69423	-7.85081	 3.04999	166.44500	9.69081e+21	2011.26557	00295	00494
-25.58879	49.85019	 1.77934	143.32300	1.69959e+21	2011.26831	00296	00488
20.29336	19.90400	 6.64113	22.83590	3.75023e+22	2011.27652	00299	00480
-31.47117	367.33934	 1.46694	45.82350	3.84645e+21	2011.28474	00302	00507
13.40749	339.47192	 8.27043	 5.19605	4.26743e+22	2011.28747	00303	00495
20.55780	206.40321	 1.51815	13.63680	2.10337e+21	2011.29295	00305	00512
14.85614	269.23958	 6.83827	 5.89138	3.75401e+22	2011.29843	00307	00504
-25.74211	271.02926	 2.90318	170.60400	3.48147e+21	2011.30390	00309	00527
-20.67050	182.89445	12.58690	171.19500	6.48379e+22	2011.30938	00311	00514
-14.60720	162.11381	 1.62485	164.16000	8.57049e+20	2011.31759	00314	00531
33.20970	186.15165	 1.88337	 5.31660	1.02491e+21	2011.32307	00316	00557
15.44202	178.76039	 3.75994	 5.62217	9.68611e+21	2011.32854	00318	00536
-17.90266	123.10636	 3.99285	158.82300	1.05918e+22	2011.33402	00320	00538
-19.37170	61.73822	 5.45466	-167.94900	2.88906e+21	2011.33676	00321	00562
18.37310	49.85734	 1.99558	42.57660	3.32297e+22	2011.34223	00323	00556
13.65063	11.35428	 1.66546	-21.46820	8.33982e+20	2011.34497	00324	00584
30.79255	25.66430	 1.77491	40.59960	2.17103e+21	2011.34771	00325	00578
34.51488	-0.30542	 2.81395	17.26980	3.18561e+21	2011.35044	00326	00589
-13.38945	376.73195	 2.12760	174.52000	1.39406e+21	2011.35318	00327	00590
-14.16657	277.04784	 2.68092	142.10600	2.24024e+21	2011.36140	00330	00595
-19.95748	370.14375	 2.24665	164.37100	5.16609e+21	2011.36687	00332	00597
11.03306	322.82810	 5.09199	27.89460	1.28906e+22	2011.36961	00333	00587
 8.57465	231.43417	 1.28005	-0.17851	2.40989e+20	2011.37235	00334	00607
-24.12904	275.08022	 4.46884	173.60400	1.36224e+22	2011.37509	00335	00602
-16.43507	165.14539	 3.94496	-163.84800	4.93250e+21	2011.38604	00339	00610
-18.09383	239.79930	 2.08649	157.52400	2.63610e+21	2011.38877	00340	00619
12.35280	247.76148	 1.59624	-5.93915	1.39728e+22	2011.39151	00341	00618
15.67586	167.09174	 1.69221	 8.51766	9.44436e+20	2011.39699	00343	00631
-15.70944	114.18437	 3.72090	170.99100	6.49206e+21	2011.39973	00344	00625
20.08576	130.30511	 2.95229	-3.47837	1.55846e+22	2011.40520	00346	00622
16.30806	157.57314	 1.29744	59.79110	8.25575e+21	2011.41068	00348	00640
-21.13945	28.49837	 5.57243	172.30000	4.07092e+22	2011.41615	00350	00637
19.24459	15.87164	 6.79273	18.08630	1.80463e+22	2011.42437	00353	00639
11.36203	333.35806	 8.05342	34.01440	1.03655e+22	2011.42984	00355	00650
-15.19638	246.61753	 5.40487	166.12500	1.85888e+22	2011.45448	00364	00661
16.85908	165.83773	 9.35045	15.64060	3.50502e+22	2011.46543	00368	00667
17.25334	146.31972	 2.71789	 5.13684	2.91446e+21	2011.47091	00370	00676
-18.87137	123.16920	 5.93041	179.98000	1.45912e+22	2011.47639	00372	00674
19.15934	110.88081	 3.38339	-5.11926	6.67607e+21	2011.48186	00374	00681
17.09265	55.97735	 3.50911	27.88210	9.87310e+21	2011.49281	00378	00686
17.05458	351.13770	 5.98620	-13.07780	1.68828e+22	2011.50103	00381	00685
16.19259	385.05066	 2.49953	-5.36556	1.17606e+22	2011.50376	00382	00684
-33.94761	304.38186	 1.02082	175.64200	7.62882e+20	2011.51472	00386	00703
14.83026	235.37856	 2.41164	 8.97710	5.45451e+21	2011.51745	00387	00700
-18.45811	269.12345	 6.90596	172.95000	8.67951e+21	2011.52293	00389	00695
-26.54693	208.31411	 3.89814	172.54700	9.76967e+21	2011.53114	00392	00712
19.40222	156.76573	 6.19424	38.57010	2.91814e+22	2011.53936	00395	00714
 9.58161	154.48064	 2.52531	-9.51030	2.70286e+21	2011.54483	00397	00728
-22.90823	137.26644	 5.59157	171.95200	1.99552e+22	2011.55031	00399	00725
25.01232	76.65069	 3.81011	14.76080	1.54819e+22	2011.55305	00400	00740
 5.64871	46.49299	 3.05017	-1.70753	1.31676e+21	2011.56126	00403	00745
-31.96105	-34.25061	 1.90598	-159.85100	5.36453e+21	2011.56947	00406	00751
19.67405	-2.19637	 7.49731	-4.29972	2.31983e+22	2011.57495	00408	00746
16.30452	329.69644	 3.50587	17.88920	3.07946e+22	2011.58316	00411	00750
-16.74688	242.54279	 3.83005	153.08300	7.76831e+21	2011.59685	00416	00764
-17.39042	256.00236	 1.87637	163.83100	1.15661e+21	2011.59959	00417	00770
19.42496	242.60864	 4.30907	14.32300	9.34916e+21	2011.60233	00418	00759
-22.04003	173.51778	 2.45669	121.06000	3.06144e+21	2011.60780	00420	00772
15.46351	134.45162	 5.24586	 1.28432	2.46888e+21	2011.61602	00423	00785
-17.16866	196.88447	 1.96859	170.64500	9.40283e+20	2011.61875	00424	00792
-18.17108	114.05695	 3.30708	-177.42400	4.84344e+21	2011.62697	00427	00799
-20.74555	53.92190	 6.40323	158.96500	1.70287e+22	2011.63792	00431	00798
17.47899	60.22233	 6.46642	 8.67763	2.99343e+22	2011.64066	00432	00794
 7.94266	345.43420	 5.72489	 5.71215	5.92798e+21	2011.65161	00436	00805
-25.08990	326.84412	 1.17817	-161.26800	1.39183e+21	2011.65982	00439	00832
28.54299	335.12798	 2.90994	 1.46788	3.82586e+21	2011.66256	00440	00817
-19.95930	258.17393	 3.66215	-142.73700	1.99462e+22	2011.66530	00441	00824
-18.37632	354.41840	 1.74138	147.38000	6.48673e+21	2011.66804	00442	00819
18.04098	323.62766	 2.17896	-42.08290	1.51966e+22	2011.67625	00445	00812
-30.70094	180.67582	 6.21032	161.88400	2.11940e+22	2011.68172	00447	00843
15.26617	199.92910	 3.23237	64.06060	5.14117e+21	2011.69815	00453	00855
21.89191	126.67199	 5.20953	-12.26470	3.50323e+22	2011.70363	00455	00847
 8.14036	89.31689	 5.03411	14.75490	1.96075e+21	2011.70637	00456	00852
 8.74277	71.22128	 5.61681	-10.66140	6.97565e+21	2011.70910	00457	00853
-11.72202	139.56408	 1.84786	-165.32300	8.67421e+21	2011.71184	00458	00850
21.80169	51.64831	 9.52716	 7.76359	4.96707e+22	2011.71458	00459	00856
-20.02432	63.29248	 5.20006	-173.28600	1.86665e+22	2011.71732	00460	00867
-16.54647	-11.45397	 2.73995	160.82400	1.93535e+21	2011.72279	00462	00889
20.08748	327.50049	 8.71457	-33.06270	3.21157e+22	2011.73101	00465	00878
-28.45271	393.55958	 3.78683	141.04700	1.87826e+22	2011.73374	00466	00899
13.61168	281.07127	 7.36146	12.97660	5.26046e+22	2011.73648	00467	00892
11.79158	247.14881	 5.05584	-13.15660	1.71334e+22	2011.75017	00472	00902
15.16091	201.44388	11.37440	17.44660	8.60812e+21	2011.75565	00474	00909
-19.50485	152.50091	 5.10656	162.98300	1.33981e+22	2011.75838	00475	00921
24.79299	152.45081	 6.00876	14.56510	1.68461e+22	2011.76386	00477	00918
13.42293	172.94660	 2.33693	13.16900	1.65368e+21	2011.77207	00480	00942
-15.05734	116.94177	 3.65668	165.09100	1.60317e+22	2011.77755	00482	00932
-12.38382	48.78555	 5.18807	171.48800	1.73643e+22	2011.78303	00484	00950
10.96478	19.86887	 1.47169	-177.66700	4.62272e+21	2011.78576	00485	00968
19.27996	49.92401	10.88910	 1.81143	7.57400e+22	2011.79124	00487	00940
-26.80378	102.29562	 1.88396	160.48200	1.46795e+22	2011.79398	00488	00971
20.05796	95.97364	 2.58707	12.27740	1.21770e+22	2011.79671	00489	00956
-29.15262	384.52614	 9.49733	168.24900	2.16970e+22	2011.80219	00491	00948
-20.78573	334.59203	 4.53935	148.99800	1.66414e+22	2011.80767	00493	00982
14.26202	290.16372	11.44590	 5.51552	6.61859e+22	2011.81040	00494	00976
 9.15235	366.15591	 1.84383	172.03500	1.34324e+22	2011.81588	00496	01001
 9.18635	249.53053	 8.27436	 9.43221	3.86718e+22	2011.82409	00499	00997
18.32109	184.93786	 2.71356	11.42860	4.77376e+21	2011.82957	00501	01016
12.05122	189.98564	 4.54939	-5.13836	9.22721e+21	2011.83231	00502	01021
16.76565	141.57500	10.08710	18.42800	2.31543e+22	2011.84052	00505	01019
-16.89860	113.06209	 8.03768	169.81600	4.51414e+22	2011.84873	00508	01026
19.86068	102.86302	 8.93262	-0.76490	7.22793e+22	2011.85147	00509	01028
-8.06084	71.45437	 3.17246	-158.71200	5.42599e+21	2011.85695	00511	01038
15.64793	56.81121	 8.77477	 6.49369	4.06263e+22	2011.85969	00512	01041
 8.51509	-13.32635	 1.84328	16.06890	7.52219e+21	2011.86790	00515	01075
18.54992	-8.50257	 5.07157	24.06410	4.70777e+21	2011.87064	00516	01072
25.89640	-50.58476	 2.95728	 3.27163	1.58164e+22	2011.87337	00517	01079
-21.27735	334.18587	13.63020	159.36900	2.60814e+22	2011.88159	00520	01066
-23.96365	280.58061	 5.97074	167.51500	2.21176e+22	2011.88433	00521	01089
15.01207	240.15853	 3.97666	14.39360	7.71469e+22	2011.89254	00524	01093
-17.37516	154.65615	 1.41086	-166.26300	1.99265e+21	2011.90075	00527	01118
20.75963	189.62775	 7.46630	27.71760	2.19766e+22	2011.90897	00530	01113
19.28307	168.87921	 1.45865	42.28350	1.73578e+22	2011.91718	00533	01119
 7.94403	128.00832	 5.92061	16.18460	1.99612e+22	2011.91992	00534	01120
-21.27871	107.59011	 5.64940	-162.18600	4.53002e+22	2011.92539	00536	01124
-16.35489	46.35505	 1.37945	-118.39000	6.66657e+21	2011.92813	00537	01164
-25.60524	75.81082	 2.58072	154.47700	3.02428e+21	2011.93087	00538	01165
19.24634	81.02973	 3.59965	-13.29590	8.00360e+22	2011.93361	00539	01126
-30.06607	98.66159	 3.05505	168.09700	4.95429e+21	2011.93634	00540	01170
12.49300	22.45722	 1.85329	-18.49920	8.82046e+20	2011.93908	00541	01178
-16.95605	-8.55214	 1.71729	-151.09400	1.64411e+22	2011.94182	00542	01168
 8.72775	-5.31844	 5.55782	-5.85335	1.07896e+22	2011.94456	00543	01171
20.63447	298.67993	 7.24030	25.19730	4.48722e+22	2011.95825	00548	01183
13.99229	196.39428	 6.31854	 7.63592	3.57149e+22	2011.98015	00556	01221
-21.42609	227.18131	 3.11599	175.34500	1.75813e+22	2011.98563	00558	01209
-18.60254	145.84499	 3.10732	170.79100	1.60519e+22	2011.99110	00560	01237
-22.51912	89.47830	 3.78713	-173.96900	6.29487e+22	2012.00821	00566	01256
-14.60940	134.55582	 1.07889	168.94800	5.23393e+21	2012.01369	00568	01287
 9.98479	121.85349	 3.51958	 7.99460	1.86945e+22	2012.01643	00569	01249
18.45051	-4.03930	 2.34705	-56.13600	3.08242e+21	2012.01916	00570	01295
12.49652	11.38545	 6.11410	 8.52869	2.55603e+22	2012.02464	00572	01278
21.22962	428.05263	 1.36299	98.19860	8.68939e+21	2012.02738	00573	01271
16.94440	414.83830	 5.23446	 6.70216	3.83173e+22	2012.03012	00574	01275
20.73836	307.47778	 4.56355	-44.83440	1.16572e+22	2012.03285	00575	01300
12.43797	315.85345	 3.68503	12.15190	1.03288e+22	2012.03833	00577	01303
 9.95439	260.61310	 2.87569	-3.99087	1.59871e+21	2012.04381	00579	01325
-21.78840	309.76344	 2.87628	169.09200	6.50253e+21	2012.04654	00580	01330
22.40021	211.33266	 6.68220	12.77880	8.98968e+22	2012.05476	00583	01321
16.12067	149.55835	 1.99977	55.24350	2.85429e+21	2012.06297	00586	01340
 9.87804	129.33634	 5.63249	36.19750	1.12959e+22	2012.06845	00588	01338
-21.23862	131.53966	 1.84179	-172.37400	1.26122e+21	2012.07118	00589	01355
-27.31303	98.38565	 3.54549	137.72400	7.30791e+21	2012.08214	00593	01348
 7.39726	37.22679	 4.33143	11.62440	1.28517e+21	2012.08487	00594	01366
-17.87020	13.06261	 1.31153	135.70600	8.22581e+20	2012.08761	00595	01379
15.83256	60.72548	10.53580	-3.42266	4.93271e+22	2012.09035	00596	01350
-5.41731	36.22933	 1.83132	177.43800	8.32999e+20	2012.09582	00598	01381
10.92679	381.80518	 2.00540	33.90870	6.24390e+21	2012.11225	00604	01367
-18.50975	286.88804	 6.77994	159.96700	2.02078e+22	2012.11499	00605	01389
20.32505	236.92048	 4.92314	22.18990	1.62559e+22	2012.12047	00607	01391
10.68461	192.17753	 5.15857	 3.28992	9.81924e+21	2012.12868	00610	01399
-23.47579	260.69599	 3.34800	157.72400	1.27329e+22	2012.13142	00611	01390
-15.80006	212.76379	 1.07367	-177.77900	1.25368e+21	2012.13689	00613	01417
15.60436	177.16426	 2.98155	 1.42848	1.85405e+22	2012.14237	00615	01405
15.74348	131.63744	 6.48207	-24.68380	1.40308e+22	2012.14511	00616	01410
-15.63828	103.94222	 3.08084	-171.13700	1.99777e+21	2012.15058	00618	01429
11.10234	74.74184	 2.86006	-16.51560	4.25936e+21	2012.15880	00621	01426
11.68508	35.77080	 4.42227	-0.45840	2.51711e+22	2012.16153	00622	01425
-19.00326	39.37158	 1.08704	140.99100	1.15313e+21	2012.17248	00626	01450
30.91452	388.19305	 2.62048	-4.83916	4.47448e+21	2012.17796	00628	01456
-17.33218	319.05030	 5.21674	157.93200	1.54029e+22	2012.18070	00629	01447
18.17946	303.14399	 1.86156	168.39200	6.33147e+22	2012.18344	00630	01449
-28.50060	374.41085	 1.17159	133.75800	1.07744e+22	2012.18891	00632	01455
14.74388	221.66985	 3.77656	-6.91065	1.69492e+22	2012.19986	00636	01461
15.90527	169.07110	 1.47197	 3.75638	1.59838e+21	2012.20534	00638	01477
-34.96227	167.55220	 1.96441	-156.60200	1.41157e+21	2012.21081	00640	01480
-25.74899	219.43241	 4.60065	167.60500	1.56809e+22	2012.21355	00641	01471
-21.52847	208.01655	 6.71054	160.23800	1.57216e+22	2012.21629	00642	01464
-14.06276	131.20844	 4.92160	155.30200	3.53802e+21	2012.21903	00643	01478
-29.03192	173.02374	 2.96413	159.02400	5.72840e+21	2012.22724	00646	01493
23.49878	104.69357	 2.53820	29.87200	3.22490e+21	2012.22998	00647	01497
15.35387	62.42112	 1.10643	-129.77700	2.05704e+22	2012.23546	00649	01492
-15.14132	72.94374	 4.94416	-161.87100	1.25958e+22	2012.24093	00651	01488
-18.39957	404.02615	 3.26891	-177.91700	9.38559e+21	2012.24914	00654	01520
14.99098	325.26159	 6.43510	20.27620	2.00698e+22	2012.26283	00659	01528
-40.93392	203.15263	 1.82557	153.98800	1.62077e+21	2012.28200	00666	01566
21.16328	144.08076	 3.27550	16.52760	6.35049e+21	2012.28474	00667	01569
-13.21774	156.87731	 4.26879	-151.48700	4.87994e+21	2012.28747	00668	01557
 6.73031	207.62031	 4.21801	-4.75263	2.06918e+22	2012.29021	00669	01549
16.47963	131.64083	 1.39100	20.20790	8.43147e+20	2012.29295	00670	01581
 8.53650	173.74074	 1.99434	 1.04616	1.65259e+21	2012.29569	00671	01590
-26.47001	156.84628	 5.28864	164.83800	1.94828e+22	2012.30116	00673	01558
12.94149	70.20978	 3.49036	-22.24050	1.57453e+22	2012.30390	00674	01582
-16.99053	91.91848	 5.93173	149.02800	4.25285e+22	2012.30664	00675	01574
-17.11208	54.27215	 2.96600	-141.78800	1.78361e+22	2012.30938	00676	01596
-24.86778	137.81777	 3.86076	-179.50300	2.11599e+22	2012.31211	00677	01573
11.52990	36.67414	 4.55150	 8.09626	1.58534e+22	2012.31759	00679	01603
-24.21436	77.06829	 1.97017	168.20400	3.60226e+21	2012.32307	00681	01618
-12.97000	315.41446	 2.97730	160.98900	2.13405e+21	2012.32580	00682	01619
-28.11384	294.89304	 4.04836	175.42900	1.07401e+22	2012.33128	00684	01628
10.50934	389.79559	 1.04215	 0.75778	3.85457e+21	2012.33402	00685	01633
-22.03857	336.99165	 4.67470	161.79700	3.67246e+22	2012.33676	00686	01611
-20.16349	278.21667	 6.40782	179.28000	3.06677e+22	2012.33949	00687	01621
16.07282	226.35093	 5.66458	15.44540	8.53704e+21	2012.34497	00689	01632
10.85665	183.74917	 6.43265	-4.65601	5.66076e+22	2012.35866	00694	01638
 5.27858	198.67166	 1.12053	 5.37984	9.94050e+20	2012.36413	00696	01661
-10.00986	88.32859	 3.68979	170.78100	5.35651e+21	2012.36961	00698	01657
-25.91104	69.01203	 1.92674	164.89800	2.79866e+21	2012.37509	00700	01668
14.53949	103.67426	 5.29804	 2.13258	2.83974e+22	2012.38056	00702	01653
20.52118	64.13007	 2.91443	-33.31720	5.07554e+21	2012.38604	00704	01680
10.95892	73.77452	 5.68739	 0.67522	2.84663e+22	2012.38877	00705	01662
-12.63478	-80.80405	 2.27556	-167.86400	2.24224e+22	2012.39699	00708	01705
19.27086	378.41083	 3.54655	-17.75220	2.19449e+22	2012.39973	00709	01677
11.78871	339.36162	 4.52295	 6.84614	1.23508e+22	2012.40520	00711	01688
-12.93022	308.13552	 5.43192	176.06800	1.85069e+22	2012.41068	00713	01701
-20.47530	290.87728	 6.15454	176.05400	3.14448e+21	2012.41342	00714	01708
-13.20207	252.05156	 3.62051	174.83900	6.39802e+21	2012.41889	00716	01715
-17.61103	175.84511	 1.55217	-161.98500	3.85021e+21	2012.42163	00717	01735
10.12033	250.28146	 1.40812	32.73010	6.59286e+21	2012.42710	00719	01737
13.29177	193.67912	10.08060	 1.62900	6.13093e+22	2012.42984	00720	01722
-19.67173	276.09437	 1.44641	-159.61600	8.16525e+21	2012.43258	00721	01738
17.93738	209.10541	 2.32036	-1.72126	3.18646e+21	2012.44353	00725	01764
 7.86541	150.11268	 1.69409	13.94180	5.77702e+20	2012.44627	00726	01766
-15.12763	87.00187	 6.24431	-168.84100	4.68891e+22	2012.45448	00729	01750
-25.76263	106.14801	 7.35490	147.10600	5.31922e+22	2012.45722	00730	01744
-15.58629	18.46288	 3.05103	168.00400	1.79793e+21	2012.46817	00734	01783
15.04087	357.16094	 2.51184	12.97250	2.72286e+21	2012.47365	00736	01789
18.98717	276.88800	 4.48193	-8.15056	4.69597e+21	2012.48186	00739	01794
-16.71460	266.32354	 3.89804	161.46700	2.11488e+22	2012.49008	00742	01795
 7.73614	309.51885	 1.62151	16.57350	2.20229e+21	2012.49555	00744	01818
17.30131	206.16423	 3.37899	 9.41045	4.23566e+22	2012.50103	00746	01806
-16.43259	207.63500	 7.05994	167.71600	9.25016e+22	2012.51472	00751	01807
 9.64628	116.69182	 5.84781	 0.61349	1.02753e+22	2012.51745	00752	01832
-18.40731	89.12417	 7.42349	-170.98300	1.32316e+23	2012.52567	00755	01834
12.33343	93.17261	 7.07457	 3.75643	9.36785e+21	2012.53114	00757	01845
-27.65528	47.94748	 5.43717	179.94700	1.18228e+22	2012.54209	00761	01863
-18.82811	319.09020	 4.04136	-163.59800	1.30118e+22	2012.55305	00765	01866
18.89184	376.96214	 1.42806	-31.99340	2.56324e+21	2012.55578	00766	01876
20.65870	247.10590	 1.09886	 2.20133	8.10689e+20	2012.56674	00770	01885
14.91353	307.95754	 1.92793	 3.88287	5.00083e+21	2012.57495	00773	01886
-19.92877	189.74566	13.58850	162.93000	1.03373e+23	2012.58042	00775	01879
 7.03452	201.56385	 2.48856	34.90340	5.19092e+21	2012.59138	00779	01913
18.65792	131.38302	 5.55439	-11.46100	1.53933e+22	2012.59411	00780	01903
